and,0.015984464,0.22354549,-0.06089933,-0.039171234,-0.05920293,0.15059865,0.43559447,-0.030268416,-0.2190544,0.2927302,0.14419252,0.11374452,-0.08750169,-0.15905905,0.09819496,0.016458007,-0.18502338,-0.11545827,-0.33079824,-0.27947012,-0.10147084,0.09627721,-0.0794008,0.1581445,0.046726327,-0.13642733,0.054335464,-0.044969965,0.107281,-0.055770766,-0.16694339,0.106148,-0.082991436,-0.3085894,-0.015711345,0.03868925,-0.010277192,0.046652317,0.052730575,0.14180833,0.04659637,0.008737337,-0.1200163,-0.024088876,-0.075136214
with,-0.044642508,0.13792345,-0.06330179,-0.04393091,-0.16441287,0.11916308,0.38609758,-0.10724606,-0.24854161,0.17534964,0.1980839,0.066809654,-0.1302346,0.0150419315,0.051207643,0.06956414,-0.012056553,-0.15871818,-0.24383517,-0.25490555,-0.19003327,0.06228669,-0.0664478,0.17340535,-0.012680746,-0.24877477,0.091402516,0.14808787,0.21649934,-0.06419708,-0.19138616,-0.006352182,-0.25674322,-0.25807297,0.0046793385,0.044665467,0.022524433,0.13724458,-0.013750226,0.17149721,0.019266794,-0.118098766,-0.034788836,-0.035334904,-0.07663703
almost,-0.018682484,0.12772362,-0.02863043,-0.07297303,-0.07555706,0.15377904,0.34877548,-0.063227296,-0.21218164,0.15911163,0.1544631,0.029857539,-0.10351811,-0.1616089,0.17849416,-0.053868394,-0.13492776,-0.15688552,-0.23577352,-0.34360716,-0.20908377,0.059747543,-0.020556359,0.21683735,0.091111705,-0.21882488,-0.04567376,0.00035539255,0.119100034,-0.04366288,-0.059415545,0.016762223,-0.23956703,-0.3034365,0.08405537,-0.10778363,0.042587023,0.2148327,0.061807398,0.14633244,0.119062215,-0.07650834,0.005414798,-0.062007595,-0.02972517
you,-0.049543224,0.3463278,-0.34836963,-0.11629194,-0.3127317,-0.09358331,0.16421907,-0.037963513,-0.20434739,0.13857548,0.07579693,0.20825928,-0.1912785,0.110345304,0.15834974,0.03132207,0.07952822,0.06439904,-0.18107322,-0.01944175,-0.18659313,-0.008669618,-0.11519676,0.18304692,0.0061975317,0.12523803,-0.101719454,-0.017345699,-0.027643206,-0.010405507,0.016745856,0.10191066,-0.05486858,-0.22105092,-0.0816965,0.17624007,-0.12523192,0.0071443305,0.17918637,-0.10165794,0.037717104,0.15184483,-0.2483289,0.004683782,-0.16025813
may,-0.036512963,0.36183375,-0.3340418,-0.09963295,-0.26874387,0.034020837,0.20674935,-0.020690992,-0.13505529,0.2177501,0.21167365,0.117938235,-0.06984888,0.10780209,0.12828794,0.046518847,-0.023023268,0.012742733,-0.29920146,0.016251327,-0.041803755,-0.08149561,-0.03116746,0.16748822,0.034613725,0.23429184,-0.19810817,0.10221028,0.030263066,-0.059237435,-0.027694821,0.18543136,-0.09197781,-0.16078469,-0.13880853,0.1536099,-0.1239997,-0.09589079,0.08903139,0.034996502,-0.072943024,0.12259817,-0.123939,-0.07772152,-0.21043758
it,-0.012143792,0.37665588,-0.1709262,-0.09285621,-0.20460589,0.10093069,0.22979411,-0.0041245427,-0.17621192,0.21808845,0.14447977,0.14376189,-0.077826075,0.05653888,0.3245591,0.063536614,-0.06977358,-0.066544265,-0.24970332,-0.24222328,-0.09903463,-0.12926225,-0.063765086,0.2353818,0.091778934,0.20669098,-0.09777744,-0.037092175,0.002213707,-0.11180155,0.033183053,0.20523101,-0.08770059,-0.18546264,-0.05672283,0.06743508,0.0018989715,0.047727145,0.18656734,0.048712976,0.007027621,0.027593065,-0.17467663,-0.13423215,-0.060980573
give,-0.024359768,0.34201387,-0.39313194,-0.11559593,-0.2698286,-0.023777328,0.22023772,-0.04164722,-0.11627022,0.22006841,0.20944725,0.13074726,-0.112990424,-0.03016045,0.16426192,0.0073512197,-0.030777678,-0.015872637,-0.20971784,-0.03968507,-0.083729416,-0.022009995,-0.077213556,0.10881968,0.080981836,0.09959362,-0.22595908,0.0047246385,0.033549305,-0.1916762,0.019534508,0.082322806,-0.12326331,-0.2039427,-0.13925295,0.18298076,-0.15502417,0.025379706,0.041546553,-0.0686227,-0.014604709,0.13639435,-0.17759436,-0.080986105,-0.21203685
away,0.16072847,0.24473761,-0.19053963,-0.08841111,-0.09105342,0.010510226,0.33525223,-0.060445722,-0.07103391,0.18240869,-0.017490814,0.11158907,-0.09130237,-0.18263695,0.21644866,0.02153864,-0.0003692618,0.03595751,-0.23729697,-0.2450358,-0.2104889,0.12434861,-0.117075786,0.113560595,0.08854867,-0.14252065,0.05417557,-0.20258825,0.027340809,-0.13689347,0.12645952,0.12891191,-0.088616334,-0.18557154,0.045888077,0.21344444,-0.04528399,0.19492973,0.20052665,-0.047494967,0.21418548,0.051805556,-0.21342055,-0.1016767,-0.021387627
or,0.041942973,0.36014113,-0.19354507,-0.11025842,-0.17049085,0.13113642,0.32376045,-0.10186384,-0.031792037,0.31929725,0.112604566,-0.009324417,-0.010716399,-0.06065424,0.1668651,0.064750895,-0.17153166,-0.088566765,-0.27977645,-0.21342784,-0.077534236,-0.07879912,-0.02467239,0.10993398,0.07268788,0.19696651,-0.26806086,0.014081941,0.11596508,-0.103907034,0.045469675,0.24856633,-0.07797078,-0.11940974,-0.08358939,0.09817029,-0.061711933,-0.07697605,0.046022918,0.12832162,0.046346046,0.083997145,-0.05529274,-0.1492972,-0.12582308
re,-0.01731763,0.31126434,-0.36815184,-0.10306499,-0.1206462,-0.002751351,0.32414204,-0.076181166,-0.14203206,0.21248615,0.102056816,0.1054093,-0.15327162,-0.1065871,0.08552647,-0.01355651,-0.066429965,-0.017433602,-0.27151978,-0.10156045,-0.13845171,0.09335149,-0.039152604,0.18114108,0.062323168,0.011003094,-0.21447013,-0.09787621,0.085540004,-0.16271985,0.0036597394,0.09345358,-0.15065381,-0.27847564,-0.089811936,0.10082787,-0.069609754,0.03813636,0.11574311,-0.036372066,0.07377306,0.16973788,-0.20518379,-0.098726384,-0.15269308
under,0.09471205,0.2302746,0.012318691,-0.07060395,-0.15310594,0.16560696,0.32618687,-0.090991676,-0.16279715,0.21183614,0.14468253,0.039088637,0.022112476,0.020958032,0.15410525,0.15530999,0.0070185354,-0.1083189,-0.36740416,-0.32625028,-0.23287897,-0.013901711,-0.1046462,0.13758145,0.038122106,-0.13743973,0.127437,0.09406671,0.14608358,-0.08918888,0.0077113956,0.13095696,-0.1771885,-0.22776847,0.02678145,0.16742176,0.080858216,0.10232915,0.07909878,0.15974663,0.067521155,-0.11531935,0.020861188,-0.12692653,0.005262486
terms,0.011678054,0.20616019,-0.22739643,-0.10294461,-0.096292555,0.104403414,0.36320502,-0.06392458,-0.12479999,0.29039624,0.2094801,-0.004096387,-0.094017185,-0.09746535,0.115015805,0.033017825,-0.15325421,-0.13683291,-0.30162248,-0.18701187,-0.17749591,0.015886463,-0.0002644419,0.14115806,0.07337114,-0.03306211,-0.27798098,0.022262027,0.18611142,-0.13207851,-0.03490873,0.08211021,-0.2008099,-0.26362318,-0.0965882,-0.0034669153,-0.014952592,0.04309398,0.07611104,0.12824872,0.06632574,0.0720635,-0.044291567,-0.13308458,-0.15980102
title,0.009426949,0.2687415,-0.2687263,-0.09178218,-0.12325853,0.07892516,0.33253333,-0.060827043,-0.16673619,0.27090487,0.19961032,0.021132246,-0.08806598,-0.050950546,0.07321995,0.06675857,-0.11602956,-0.0997116,-0.33272597,-0.13298191,-0.19256185,0.023900809,0.0005753687,0.15685119,0.051751077,0.00997482,-0.23347719,0.033007417,0.19373688,-0.15126315,-0.05837952,0.11176262,-0.18485641,-0.27243817,-0.13147381,0.036723785,-0.020915927,-0.015197738,0.0675687,0.08954182,0.016651621,0.08356623,-0.068635665,-0.1272495,-0.18031707
author,0.014000632,0.24087986,-0.23069315,-0.0994582,-0.10257426,0.09101552,0.3550192,-0.061085727,-0.1430321,0.29385006,0.2052703,-0.0020056046,-0.09424092,-0.06277817,0.08391588,0.05721304,-0.1360087,-0.099365875,-0.34278086,-0.15016994,-0.18516831,0.014069216,-0.0017788344,0.14555581,0.06770646,-0.011392042,-0.23862545,0.033577472,0.19972324,-0.13890797,-0.05933985,0.11369858,-0.19099031,-0.27938813,-0.10415848,0.034119107,-0.0034854277,0.0029343632,0.08284094,0.10855619,0.03854252,0.07558059,-0.061958786,-0.13721213,-0.14288913
release,0.015190217,0.20661512,-0.18015349,-0.07768641,-0.09029398,0.12337572,0.3898584,-0.064792655,-0.16234139,0.2667346,0.19277711,0.026237004,-0.08670933,-0.11841447,0.14263655,0.024163613,-0.12776574,-0.120706946,-0.29418424,-0.22896585,-0.20247647,0.042698137,-0.042831276,0.16856052,0.066924006,-0.11125402,-0.17871076,0.007587246,0.18429774,-0.13107607,-0.043095965,0.10713481,-0.22027645,-0.2966633,-0.03502216,0.008003818,0.011398495,0.09032072,0.07911152,0.12091291,0.08014563,0.012168558,-0.047248103,-0.12152761,-0.11991335
date,0.020848693,0.22357285,-0.18997234,-0.08423721,-0.09899292,0.12718637,0.37810963,-0.0842196,-0.15457751,0.2707857,0.19850558,-0.0026557916,-0.09729758,-0.105226055,0.112957165,0.050957583,-0.12033342,-0.10430879,-0.3122542,-0.22557601,-0.22205032,0.040556367,-0.03457866,0.16709979,0.048358828,-0.08170236,-0.17577414,0.0075888834,0.18674321,-0.13094032,-0.044800334,0.121324904,-0.20056319,-0.30056664,-0.06986504,0.02548185,-0.0116991615,0.052763462,0.1018128,0.10190571,0.059021186,0.028603302,-0.055430055,-0.12323194,-0.11390877
july,0.055727977,0.13556656,-0.15180658,-0.09511039,0.04758344,0.1346946,0.4013738,-0.10431282,-0.1113319,0.2626557,0.14030555,-0.070884794,-0.07573056,-0.16502446,0.03319822,0.08548634,-0.1092431,-0.1080179,-0.29201674,-0.20093949,-0.23159525,0.09956947,0.018301275,0.110292844,0.03859006,-0.13897535,-0.19184051,-0.018784648,0.23654133,-0.15160026,-0.05689123,0.1194382,-0.21817744,-0.3096012,-0.07901149,-0.017504383,0.052406788,0.009596671,0.093919896,0.125257,0.06861357,0.04376668,-0.058771856,-0.1713018,-0.100462556
last,-0.057272695,0.14372535,-0.25795764,-0.0938004,0.05688732,0.11468331,0.3287101,-0.13373515,-0.0997187,0.19009298,0.11851428,0.0093623,-0.16121778,-0.36753327,0.030191466,-0.123999484,-0.1763001,-0.035396032,-0.00053543044,-0.13594276,-0.16997188,0.10640319,0.026828002,0.108578034,0.092533305,-0.036946446,-0.30971426,-0.084623665,0.09309908,-0.118362755,-0.05879882,0.067212336,-0.21023662,-0.30734894,0.0018510978,-0.14355668,-0.07237995,0.05824503,0.123335324,-0.04375948,0.060522866,0.077340975,-0.15651844,-0.15475638,-0.1746483
10,0.010350723,0.21865866,-0.24104047,-0.10863917,-0.052034024,0.10579029,0.37835675,-0.07918289,-0.1485992,0.27763766,0.18393709,-0.006075266,-0.10087409,-0.11280554,0.022877984,0.04743682,-0.1183538,-0.07582435,-0.28107223,-0.13740814,-0.21147616,0.07334243,-0.00043845514,0.14369096,0.02582573,-0.043226425,-0.22070247,0.0036271724,0.21046105,-0.14792787,-0.07409948,0.11249755,-0.20863995,-0.30646375,-0.111413464,0.015521164,-0.0022624116,-0.04214031,0.11102048,0.07240845,0.015623899,0.082843356,-0.10413101,-0.1519802,-0.16023542
language,-0.003719219,0.25904346,-0.21362402,-0.080755614,-0.16729455,0.1064813,0.35983983,-0.050315317,-0.17370476,0.2722162,0.18992956,0.041295465,-0.10502657,-0.06580042,0.17896345,0.009889663,-0.124744505,-0.11890842,-0.3065424,-0.22244626,-0.16238695,0.011753475,-0.032600153,0.19149105,0.06221115,-0.018051386,-0.22328503,0.01719421,0.1271116,-0.11318474,-0.044948447,0.11544361,-0.18479194,-0.2785552,-0.07354959,0.021242028,-0.034850676,0.07489777,0.077310294,0.10922488,0.05178209,0.041198887,-0.063219875,-0.10011142,-0.15185419
english,0.06895709,0.1695402,-0.20391615,-0.09478003,0.06302752,0.12088659,0.40394825,-0.106961206,-0.094037004,0.30666378,0.1445101,-0.056336462,-0.07200362,-0.15289742,-0.01563282,0.09564338,-0.08782872,-0.061832067,-0.30451825,-0.14667709,-0.21805747,0.07654584,0.016837196,0.08682432,0.017843723,-0.07715819,-0.21144643,-0.038787615,0.24468087,-0.14067568,-0.044650003,0.14245336,-0.17045462,-0.26139143,-0.12939592,0.009406108,0.061901186,-0.090355866,0.122496866,0.10892886,0.043440223,0.10550735,-0.08465294,-0.18560836,-0.09316801
character,-0.021090264,0.238565,-0.2443343,-0.085246384,-0.17305167,0.08729419,0.26592797,-0.01823409,-0.09946929,0.29719165,0.22149408,-0.005832065,-0.07046518,0.006448282,0.14096715,0.0038716376,-0.20492965,-0.13745996,-0.29422912,-0.101230405,-0.046292637,-0.08984347,0.019231966,0.15947816,0.074535236,0.17014207,-0.38002393,0.10993222,0.10965596,-0.12248564,-0.067445785,0.1090582,-0.12865777,-0.19963162,-0.1469681,-0.032638382,-0.050080016,-0.014636333,0.021929462,0.13740784,-0.015877783,0.09991204,0.004970402,-0.11293859,-0.20610796
set,0.11166441,0.23149145,-0.13908319,-0.09320465,-0.024696741,0.10791095,0.3495453,-0.09869419,-0.17362021,0.22244617,0.17066467,0.07052264,-0.030254059,-0.051808853,0.035496857,0.17065082,0.03417843,-0.07731033,-0.35263547,-0.14469084,-0.25004888,0.04457352,-0.0591493,0.07257433,0.041174985,-0.15087812,0.05192587,0.025747951,0.20071837,-0.15238582,-0.004784859,0.17406426,-0.15991977,-0.28653377,-0.07566918,0.23202364,0.08398955,-0.01928778,0.15943463,0.06754288,0.053171054,-0.00015275157,-0.0956869,-0.20967928,-0.07794479
8,0.0047633993,0.25437587,-0.28104827,-0.09871016,-0.13689914,0.045763306,0.32502174,-0.044316787,-0.19437759,0.27211562,0.20752683,0.0684613,-0.12295298,0.045301806,0.023062553,0.06633649,-0.060647346,-0.04620144,-0.3478002,-0.0744448,-0.23122486,0.06579548,-0.062366024,0.14303109,0.031219056,-0.014871855,-0.13862604,0.01337935,0.19167209,-0.115420505,-0.12130366,0.10579578,-0.17108224,-0.29366332,-0.1685552,0.079168655,-0.015530905,-0.05314606,0.09889742,0.056507505,-0.026324272,0.10721866,-0.1233769,-0.08422608,-0.15704527
start,0.015537998,0.27005544,-0.25853392,-0.09022279,-0.12713079,0.062018856,0.37233135,-0.085208245,-0.17741959,0.24824092,0.14178973,0.059643157,-0.1301167,-0.12236004,0.12511441,0.04464425,-0.067311555,-0.052948132,-0.28833804,-0.1752752,-0.22347371,0.07024948,-0.062099226,0.14704852,0.042143416,-0.06689089,-0.17623198,-0.033579532,0.14366877,-0.14215167,-0.002554361,0.114498734,-0.20185885,-0.29393622,-0.08557915,0.053206958,-0.021824878,0.07028831,0.12803583,0.057610005,0.07549251,0.0826524,-0.13745335,-0.11426319,-0.13703355
produced,-0.02240739,0.12237117,-0.13321945,-0.074350454,-0.08956318,0.1614986,0.31834182,-0.052510936,-0.1457665,0.2564492,0.22538784,-0.04656058,-0.08895387,-0.09763608,0.14433092,-0.030141966,-0.22380643,-0.18710211,-0.304798,-0.22509435,-0.12942575,-0.033460632,-0.0039657294,0.1561868,0.09342208,-0.034457732,-0.25751513,0.08364486,0.15338399,-0.15172939,-0.07787305,0.065793954,-0.25199586,-0.28474393,-0.042658325,-0.096042015,0.013088783,0.1379514,0.028829671,0.16660087,0.037615493,-0.007944955,0.04258968,-0.11469348,-0.113598146
andrew,-0.11404518,0.09928564,-0.24291852,-0.10952451,-0.0754408,0.0398492,0.15328602,-0.0789009,-0.19055879,-0.018159518,0.0635911,0.063241884,-0.2746428,-0.1373586,0.056572508,-0.19441764,-0.16903712,-0.065901116,-0.018394887,-0.118972555,-0.23389442,0.04993265,-0.032675944,0.07467232,0.12245714,-0.03785999,-0.16728774,-0.0951868,-0.054835174,-0.21491714,-0.078204155,-0.05294249,-0.3348622,-0.33547178,0.010848391,-0.18025789,-0.0689253,0.36118752,0.09141737,-0.10069475,0.09592555,-0.05635506,-0.025171744,0.035210725,-0.20265076
sly,-0.015645621,0.19789036,-0.16675384,-0.0737739,-0.15008712,0.09748366,0.36734575,-0.057844725,-0.19516373,0.20049432,0.16087095,0.057454363,-0.1417095,-0.11862208,0.18680951,-0.037120286,-0.10548806,-0.10215897,-0.24224995,-0.28456417,-0.22374497,0.08738937,-0.08223871,0.20725785,0.072897226,-0.1580066,-0.101281255,-0.0134737305,0.13112287,-0.0966632,-0.045662917,0.050448216,-0.24359737,-0.31333643,0.013861119,0.0018850612,-0.015936187,0.1946015,0.0913149,0.07327875,0.10325396,-0.031351294,-0.07444301,-0.06843174,-0.08476506
contents,0.013296515,0.18182269,-0.17208596,-0.10142132,-0.06175139,0.117613025,0.3811147,-0.08432815,-0.16121592,0.2397306,0.18265198,0.010056379,-0.10820168,-0.12257698,0.09587945,0.048343457,-0.0901977,-0.09923206,-0.3044439,-0.23581684,-0.266432,0.073749356,-0.05560005,0.163811,0.044171583,-0.14707808,-0.14429872,-0.004638057,0.20090894,-0.13141903,-0.05590843,0.09567123,-0.21825111,-0.3169623,-0.064557284,0.012389369,0.0043058433,0.0776923,0.10601787,0.09977174,0.08634453,0.009513376,-0.048734266,-0.11974084,-0.10379993
part,0.07076251,0.14968967,-0.1919074,-0.08812288,0.03802737,0.13454902,0.26392227,-0.068228684,-0.02670766,0.33082753,0.21628988,-0.10920306,-0.028086966,-0.105951205,0.077330865,0.036950175,-0.25162953,-0.13211463,-0.27644706,-0.09806191,-0.11435606,-0.07598156,0.0374825,0.07953095,0.105698586,0.10401353,-0.43807828,0.06930213,0.16849147,-0.13299514,-0.070989944,0.10592798,-0.11568023,-0.18130767,-0.1283,-0.08561558,-0.0060543995,-0.10418358,0.04228136,0.13712716,-0.0002949206,0.105398655,0.072121665,-0.16722634,-0.16020934
